rfq_id,match_id,similarity_score
e49685ce-7c01-48bd-bc65-3be4a385a11d,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.479451
e49685ce-7c01-48bd-bc65-3be4a385a11d,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.479451
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.5
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,e3ab8de6-873c-4345-ab55-04019d50c786,0.479451
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,e4b7abfe-d035-468a-b317-7709b146205f,0.479451
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,01fcb584-7de5-4dfb-93da-4219074e8a88,0.5
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.479451
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,9825748d-d475-43f3-80e8-5fd3154eee52,0.479451
de751829-82ae-4f1c-92fc-a9dd4d616882,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.5
de751829-82ae-4f1c-92fc-a9dd4d616882,f894a0a6-d08f-4660-9f86-701661e29503,0.479451
de751829-82ae-4f1c-92fc-a9dd4d616882,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.479451
560aca16-912a-4b06-a185-74f37e584027,8fdd1d44-bd45-4f54-9eac-f0b952860804,0.5
560aca16-912a-4b06-a185-74f37e584027,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.479451
560aca16-912a-4b06-a185-74f37e584027,f25cca62-d041-4ad8-81f6-6202a26512cb,0.479451
7d6466a3-3fb5-496e-a8db-9f2483b6edea,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.5
7d6466a3-3fb5-496e-a8db-9f2483b6edea,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.479451
7d6466a3-3fb5-496e-a8db-9f2483b6edea,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.479451
e4b7abfe-d035-468a-b317-7709b146205f,e3ab8de6-873c-4345-ab55-04019d50c786,0.5
e4b7abfe-d035-468a-b317-7709b146205f,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.479451
e4b7abfe-d035-468a-b317-7709b146205f,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.479451
9825748d-d475-43f3-80e8-5fd3154eee52,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.5
9825748d-d475-43f3-80e8-5fd3154eee52,01fcb584-7de5-4dfb-93da-4219074e8a88,0.479451
9825748d-d475-43f3-80e8-5fd3154eee52,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.479451
3bd63733-b79b-4f0b-a233-b6d10c359ec5,f894a0a6-d08f-4660-9f86-701661e29503,0.5
3bd63733-b79b-4f0b-a233-b6d10c359ec5,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.479451
3bd63733-b79b-4f0b-a233-b6d10c359ec5,de751829-82ae-4f1c-92fc-a9dd4d616882,0.479451
f25cca62-d041-4ad8-81f6-6202a26512cb,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.5
f25cca62-d041-4ad8-81f6-6202a26512cb,8fdd1d44-bd45-4f54-9eac-f0b952860804,0.479451
f25cca62-d041-4ad8-81f6-6202a26512cb,560aca16-912a-4b06-a185-74f37e584027,0.479451
4273fd28-5992-43a0-bd98-66cf6b650f54,75a6811c-6d0b-4122-85d0-260989db9672,0.46
4273fd28-5992-43a0-bd98-66cf6b650f54,ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,0.46
4273fd28-5992-43a0-bd98-66cf6b650f54,2b9db833-2ec8-427e-90f9-3e78078c466e,0.453392
05c71356-48ba-4b48-a217-678ba62ca4b0,6e506d3b-5df6-41ae-aa16-30e8ae177551,0.543333
05c71356-48ba-4b48-a217-678ba62ca4b0,6a2dc825-fd93-414d-88c8-2171477ac50a,0.467619
05c71356-48ba-4b48-a217-678ba62ca4b0,3d92c9e6-d3f8-4177-900c-04adc55774c1,0.466059
837f9a69-1103-451f-b24d-e971d7135417,46bdf019-e50b-433a-9a12-2a18f201af9b,0.581496
837f9a69-1103-451f-b24d-e971d7135417,52999e61-3e95-4863-80c7-885d6135ff13,0.541496
837f9a69-1103-451f-b24d-e971d7135417,7f7b4920-d653-4e3a-8113-70130b079c9b,0.541496
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.664921
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.624921
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.583333
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.664921
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.624921
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.581588
28b82b56-298a-4050-ad03-47dab37e4d2e,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.578565
28b82b56-298a-4050-ad03-47dab37e4d2e,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.559977
28b82b56-298a-4050-ad03-47dab37e4d2e,52999e61-3e95-4863-80c7-885d6135ff13,0.557217
341ae37b-3e39-44f4-99f5-566fab316e0c,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.664921
341ae37b-3e39-44f4-99f5-566fab316e0c,c64aac64-f8db-475b-8584-da8551b0a712,0.624921
341ae37b-3e39-44f4-99f5-566fab316e0c,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.581588
bf42879f-e641-475a-8b19-c5df8f6cee7a,341ae37b-3e39-44f4-99f5-566fab316e0c,0.664921
bf42879f-e641-475a-8b19-c5df8f6cee7a,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.624921
bf42879f-e641-475a-8b19-c5df8f6cee7a,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.583333
2564eefa-070f-4e4a-915e-c553a35fa561,c717fe40-0d63-4a86-ba3d-afe718e44995,0.581035
2564eefa-070f-4e4a-915e-c553a35fa561,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.57929
2564eefa-070f-4e4a-915e-c553a35fa561,1008838b-bf71-442f-a6e8-3de016146f89,0.57929
9f17335e-306b-48c7-8ee5-53a8d967e6f5,06bf89b8-3e0b-4be9-a611-1e656cae34eb,0.46
9f17335e-306b-48c7-8ee5-53a8d967e6f5,db475b0b-e62d-4719-a502-d1effef1ed48,0.46
9f17335e-306b-48c7-8ee5-53a8d967e6f5,bb9852a6-a27a-40e6-80ab-22e210e73310,0.46
69b87316-8ff0-4eab-b9ff-210247784518,ac98ce23-604a-4928-b606-6d1f440f33af,0.583333
69b87316-8ff0-4eab-b9ff-210247784518,939123af-123d-4c66-825a-423307bbbebd,0.540621
69b87316-8ff0-4eab-b9ff-210247784518,de6b456d-3097-4e8a-a61f-0d9fb1625f4f,0.530814
6a52c8f2-ce2b-4939-b090-8e9a49afe284,c91db5bf-1bc5-4597-98b1-0ac36c5638fd,0.5
6a52c8f2-ce2b-4939-b090-8e9a49afe284,7fbe0396-dc55-421f-ac43-cddb850605a8,0.5
6a52c8f2-ce2b-4939-b090-8e9a49afe284,84be5122-71d5-4a35-a912-fd2911e3c64f,0.487703
4eb62a9e-c3f6-4056-8357-7a05db04937d,c406aba2-e64f-4a9d-81e6-5c355614f693,0.5
4eb62a9e-c3f6-4056-8357-7a05db04937d,b2f5aed7-4a7c-4333-8cc2-2d0a1931b8d0,0.498531
4eb62a9e-c3f6-4056-8357-7a05db04937d,2125ac29-9f0a-4622-b3eb-8420e853882c,0.498162
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,0.561219
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,d9f3a295-f124-4cec-8729-46f01e16159d,0.465992
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,bc172132-4cc5-4994-96b0-0f938033c6f3,0.465972
b895d027-5c42-4455-be0f-a83d981fbb4c,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.644552
b895d027-5c42-4455-be0f-a83d981fbb4c,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.636966
b895d027-5c42-4455-be0f-a83d981fbb4c,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.604552
a29b9c1d-663c-46ef-8950-d567c4f9771b,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.649032
a29b9c1d-663c-46ef-8950-d567c4f9771b,b895d027-5c42-4455-be0f-a83d981fbb4c,0.636966
a29b9c1d-663c-46ef-8950-d567c4f9771b,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.609032
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.649032
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,b895d027-5c42-4455-be0f-a83d981fbb4c,0.644552
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.609032
52999e61-3e95-4863-80c7-885d6135ff13,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.587703
52999e61-3e95-4863-80c7-885d6135ff13,341ae37b-3e39-44f4-99f5-566fab316e0c,0.579382
52999e61-3e95-4863-80c7-885d6135ff13,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.577636
204bb059-11ec-450a-91cb-d78a8a5619cc,f19fd194-e55d-47b4-be13-fe00f147ebfb,0.5
204bb059-11ec-450a-91cb-d78a8a5619cc,e81e43f1-b14c-4185-bd38-684f5ab77cf5,0.5
204bb059-11ec-450a-91cb-d78a8a5619cc,b986a749-ebe0-4954-9ff2-fba6a4fe4725,0.498715
c6d8975a-3dd1-485c-944a-766e985c72ef,c7f25358-6aab-48b5-b733-40b57f60a82c,0.5
c6d8975a-3dd1-485c-944a-766e985c72ef,b87da418-3080-4e21-b3e0-b967b9a17e21,0.5
c6d8975a-3dd1-485c-944a-766e985c72ef,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.5
c7f25358-6aab-48b5-b733-40b57f60a82c,c6d8975a-3dd1-485c-944a-766e985c72ef,0.5
c7f25358-6aab-48b5-b733-40b57f60a82c,b87da418-3080-4e21-b3e0-b967b9a17e21,0.5
c7f25358-6aab-48b5-b733-40b57f60a82c,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.5
b87da418-3080-4e21-b3e0-b967b9a17e21,c6d8975a-3dd1-485c-944a-766e985c72ef,0.5
b87da418-3080-4e21-b3e0-b967b9a17e21,c7f25358-6aab-48b5-b733-40b57f60a82c,0.5
b87da418-3080-4e21-b3e0-b967b9a17e21,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.5
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,c6d8975a-3dd1-485c-944a-766e985c72ef,0.5
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,c7f25358-6aab-48b5-b733-40b57f60a82c,0.5
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,b87da418-3080-4e21-b3e0-b967b9a17e21,0.5
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.5
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0.5
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,e46da0fc-64a2-40da-9482-0978978d74e7,0.5
3c938716-3889-4d73-bb45-d4586b1a44b1,1c780fca-582c-44fa-9fcb-3b809f9e62a1,0.492476
3c938716-3889-4d73-bb45-d4586b1a44b1,2b3c5a38-7c3b-4336-8c84-2650646bbf4d,0.491221
3c938716-3889-4d73-bb45-d4586b1a44b1,e242fac5-693f-4e9d-9cd9-f70f07133c0f,0.491221
2ab7f631-aed8-4647-a5bb-99427860d0bb,f783f578-22ef-4072-855f-b8202e7fea9a,0.491798
2ab7f631-aed8-4647-a5bb-99427860d0bb,1c18511f-b2e5-49f2-bcc6-154d47355880,0.491798
2ab7f631-aed8-4647-a5bb-99427860d0bb,3ee0c0ff-e480-453b-a583-01a21faedd6f,0.491798
7f7b4920-d653-4e3a-8113-70130b079c9b,acc63b60-a988-4e48-bf68-78b98b7c6125,0.583333
7f7b4920-d653-4e3a-8113-70130b079c9b,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,0.581496
7f7b4920-d653-4e3a-8113-70130b079c9b,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.579382
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,7f7b4920-d653-4e3a-8113-70130b079c9b,0.581496
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,acc63b60-a988-4e48-bf68-78b98b7c6125,0.581496
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.58122
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.664921
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.624921
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,c64aac64-f8db-475b-8584-da8551b0a712,0.583333
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.664921
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.624921
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,c64aac64-f8db-475b-8584-da8551b0a712,0.581588
25971e2e-305e-4301-a5f9-24b276ab37a1,b8a4d9e9-89f4-488e-a40e-54809c6077e6,0.579825
25971e2e-305e-4301-a5f9-24b276ab37a1,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.578565
25971e2e-305e-4301-a5f9-24b276ab37a1,e8b98098-8b17-416b-9934-0734fc21b005,0.565484
7c8f99f0-5cae-4a08-9649-1b870e55e903,c64aac64-f8db-475b-8584-da8551b0a712,0.664921
7c8f99f0-5cae-4a08-9649-1b870e55e903,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.624921
7c8f99f0-5cae-4a08-9649-1b870e55e903,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.581588
c64aac64-f8db-475b-8584-da8551b0a712,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.664921
c64aac64-f8db-475b-8584-da8551b0a712,341ae37b-3e39-44f4-99f5-566fab316e0c,0.624921
c64aac64-f8db-475b-8584-da8551b0a712,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.583333
1c87a6a3-bdea-45bf-b259-aee417734726,3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,0.46
1c87a6a3-bdea-45bf-b259-aee417734726,24889764-ab00-4c8e-ae3e-5945601bbafb,0.42
1c87a6a3-bdea-45bf-b259-aee417734726,2c0d57e5-e106-4874-b3fc-2204172df725,0.42
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,920dcf5c-136f-4ffc-9449-03f00c1b5a46,0.38
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,b48a1279-3852-4482-902f-203558c37a33,0.38
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,e63d7e85-caef-4f2f-a89b-3889907f7e74,0.38
2c4f5100-fe7a-4ac2-8be5-de8348728af0,9efe576f-61cd-4570-bbd6-5564117623aa,0.5
2c4f5100-fe7a-4ac2-8be5-de8348728af0,4fd60bc6-4a02-46a1-8a28-3bfe1f0f3b2e,0.488381
2c4f5100-fe7a-4ac2-8be5-de8348728af0,102ae2ae-9307-4f97-b2c6-c18777665cdb,0.483613
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.46
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0.46
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,e46da0fc-64a2-40da-9482-0978978d74e7,0.46
9c779f8b-bd59-4351-a876-8934a07614bc,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.5
9c779f8b-bd59-4351-a876-8934a07614bc,4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0.5
9c779f8b-bd59-4351-a876-8934a07614bc,e46da0fc-64a2-40da-9482-0978978d74e7,0.5
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,7729084d-fc2d-41d8-a8df-891da74078f1,0.5
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,86008598-05ed-4532-8a70-e8ee8daf3796,0.5
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.5
75a6811c-6d0b-4122-85d0-260989db9672,4273fd28-5992-43a0-bd98-66cf6b650f54,0.46
75a6811c-6d0b-4122-85d0-260989db9672,de748663-d3c2-4e67-8f64-496a078cf130,0.46
75a6811c-6d0b-4122-85d0-260989db9672,b7d52fa6-dcfd-4adf-9024-0dc32ce28686,0.441485
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.644552
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.636966
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.614035
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.649032
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.636966
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.609032
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.649032
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.644552
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,88787789-76a4-44ab-8e89-743b83d2b563,0.621491
acc63b60-a988-4e48-bf68-78b98b7c6125,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.587703
acc63b60-a988-4e48-bf68-78b98b7c6125,7f7b4920-d653-4e3a-8113-70130b079c9b,0.583333
acc63b60-a988-4e48-bf68-78b98b7c6125,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,0.581496
24f7379f-db60-41c6-81b0-756923cb472c,52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,0.564675
24f7379f-db60-41c6-81b0-756923cb472c,9c908ec9-4ada-4533-a1cb-574bfd8f32fb,0.563351
24f7379f-db60-41c6-81b0-756923cb472c,cab39ebc-91de-431f-8f55-5fbdba083807,0.559065
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,24f7379f-db60-41c6-81b0-756923cb472c,0.564675
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,9c908ec9-4ada-4533-a1cb-574bfd8f32fb,0.560031
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,cab39ebc-91de-431f-8f55-5fbdba083807,0.550784
3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,d3db6f2f-6218-4612-8a63-c26d4ac69658,0.586667
3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,ace0246d-f8e9-4261-ab5c-40bbee73184d,0.581328
3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,295e4030-78b4-46a6-936f-5cc18c97d642,0.581265
ca1ccf90-ef97-446d-b9ba-214844ffc371,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.579712
ca1ccf90-ef97-446d-b9ba-214844ffc371,1008838b-bf71-442f-a6e8-3de016146f89,0.579712
ca1ccf90-ef97-446d-b9ba-214844ffc371,51edaf19-20d9-4df2-90aa-246c478b3532,0.579712
93b3840f-3996-4920-9a37-2f783aa0b5e5,1c18511f-b2e5-49f2-bcc6-154d47355880,0.480768
93b3840f-3996-4920-9a37-2f783aa0b5e5,871823c3-bceb-4095-bfbf-3f5e6ccdb1b9,0.46
93b3840f-3996-4920-9a37-2f783aa0b5e5,7a657d65-533c-4ad1-a7f0-5f4f8c860da2,0.42
6e506d3b-5df6-41ae-aa16-30e8ae177551,05c71356-48ba-4b48-a217-678ba62ca4b0,0.543333
6e506d3b-5df6-41ae-aa16-30e8ae177551,336f5e78-4278-4b78-84f1-b91490349f19,0.503333
6e506d3b-5df6-41ae-aa16-30e8ae177551,6a2dc825-fd93-414d-88c8-2171477ac50a,0.467619
1c405089-f867-4741-ac84-58870ab6c7c7,eb12b319-97e9-4acf-9991-d051e38d0210,0.472052
1c405089-f867-4741-ac84-58870ab6c7c7,c1dc55f3-9105-4f30-b5fc-b1db024889f7,0.46
1c405089-f867-4741-ac84-58870ab6c7c7,04ba813b-eccb-441c-9c59-c8b950d9f443,0.46
eb12b319-97e9-4acf-9991-d051e38d0210,1c405089-f867-4741-ac84-58870ab6c7c7,0.472052
eb12b319-97e9-4acf-9991-d051e38d0210,04c8f5fd-83aa-434b-a3a4-e0fcbc0b7889,0.46
eb12b319-97e9-4acf-9991-d051e38d0210,8f3b343d-8d61-4155-8ec3-6ae94a95c1c9,0.46
312e7cea-238d-460e-b387-3b70473d1c56,2a43d75f-c7ba-47cd-a051-466565c1b5ef,0.476644
312e7cea-238d-460e-b387-3b70473d1c56,efad167d-ff24-4216-af83-e231f3db57eb,0.476644
312e7cea-238d-460e-b387-3b70473d1c56,4c4d0aba-97ef-4ff8-9886-ac4685a52321,0.474554
f45232a4-beae-4f44-b220-0bcf8557b076,3890f753-a284-4da4-9723-c0a697c8a403,0.46
f45232a4-beae-4f44-b220-0bcf8557b076,3cbfc97b-1004-4096-a198-83f672cb4789,0.46
f45232a4-beae-4f44-b220-0bcf8557b076,94147869-54e7-4573-a1e8-446456d92dec,0.46
94147869-54e7-4573-a1e8-446456d92dec,3890f753-a284-4da4-9723-c0a697c8a403,0.5
94147869-54e7-4573-a1e8-446456d92dec,3cbfc97b-1004-4096-a198-83f672cb4789,0.5
94147869-54e7-4573-a1e8-446456d92dec,f45232a4-beae-4f44-b220-0bcf8557b076,0.46
1a0f0a69-5eaf-43a9-ac57-b5d67de5eead,b247e3a1-da63-4a2f-b0b2-49289e77d5bb,0.16
1a0f0a69-5eaf-43a9-ac57-b5d67de5eead,8deec7df-44de-442b-af3a-d520e18d3c81,0.16
1a0f0a69-5eaf-43a9-ac57-b5d67de5eead,a93f68cd-c7b1-4d70-921d-d6334d7da15c,0.16
a46d8ecb-c4de-45b2-b518-693d0f065a68,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.16
a46d8ecb-c4de-45b2-b518-693d0f065a68,facd942d-02a2-46bf-936c-e3afd39ee20d,0.16
a46d8ecb-c4de-45b2-b518-693d0f065a68,140d30f7-f16d-4455-a448-516ab6616812,0.16
84ea9d50-7f31-45c2-8774-8d7a0bb3b5e8,6e506d3b-5df6-41ae-aa16-30e8ae177551,0.42
84ea9d50-7f31-45c2-8774-8d7a0bb3b5e8,db6d28b7-de73-4a52-9015-e7c7032c311f,0.42
84ea9d50-7f31-45c2-8774-8d7a0bb3b5e8,7c6e359b-e1c3-4d61-9d75-41c4a068fb49,0.42
db6d28b7-de73-4a52-9015-e7c7032c311f,7c6e359b-e1c3-4d61-9d75-41c4a068fb49,0.5
db6d28b7-de73-4a52-9015-e7c7032c311f,fd74092a-6e84-4c7e-bebb-149abfb92a24,0.426059
db6d28b7-de73-4a52-9015-e7c7032c311f,05c71356-48ba-4b48-a217-678ba62ca4b0,0.42
7c6e359b-e1c3-4d61-9d75-41c4a068fb49,db6d28b7-de73-4a52-9015-e7c7032c311f,0.5
7c6e359b-e1c3-4d61-9d75-41c4a068fb49,fd74092a-6e84-4c7e-bebb-149abfb92a24,0.426059
7c6e359b-e1c3-4d61-9d75-41c4a068fb49,05c71356-48ba-4b48-a217-678ba62ca4b0,0.42
0b9d7988-e9b6-4444-b43f-09254c72fa40,7fd6cfac-fab4-415c-acc5-a03e8896b0eb,0.46
0b9d7988-e9b6-4444-b43f-09254c72fa40,eecb83ef-8836-4a6b-a880-5279f9f6d0c2,0.4484
0b9d7988-e9b6-4444-b43f-09254c72fa40,8b1f5085-e3de-45f9-9ba1-aa6bb450722e,0.445688
fb2b9437-a1b2-4474-8613-a32373ee0d34,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.16
fb2b9437-a1b2-4474-8613-a32373ee0d34,facd942d-02a2-46bf-936c-e3afd39ee20d,0.16
fb2b9437-a1b2-4474-8613-a32373ee0d34,140d30f7-f16d-4455-a448-516ab6616812,0.16
b0657768-220b-46cf-a148-961ccb8df491,aa39bdac-3029-4450-a42e-4e5f81360866,0.543333
b0657768-220b-46cf-a148-961ccb8df491,5795f078-e97e-43c4-a6a7-dd7d55b33dd9,0.543333
b0657768-220b-46cf-a148-961ccb8df491,3e2099cb-76bb-46db-9cd3-6a03a4da0e39,0.543333
63601dc2-7f22-4bdb-94e7-356981a1187c,be33676a-263e-4eb4-a43e-ce54e7f2e4fb,0.543333
63601dc2-7f22-4bdb-94e7-356981a1187c,b821eb9a-5f16-4339-86e9-787ceab5cb2b,0.51716
63601dc2-7f22-4bdb-94e7-356981a1187c,eeadf33e-dd7d-4384-acc3-435f26826c13,0.47716
bc152295-91ae-4d85-8455-a17a721ad96c,761b9fc9-1000-476c-bebe-6c40dd431b1c,0.5
bc152295-91ae-4d85-8455-a17a721ad96c,c17fd062-2be1-47b2-ae19-1eb98c17badb,0.5
bc152295-91ae-4d85-8455-a17a721ad96c,df704dd7-6104-441f-82c8-7513c080e190,0.5
be33676a-263e-4eb4-a43e-ce54e7f2e4fb,63601dc2-7f22-4bdb-94e7-356981a1187c,0.543333
be33676a-263e-4eb4-a43e-ce54e7f2e4fb,a6e9a377-5687-4edf-83a5-291af9a1d8a5,0.543333
be33676a-263e-4eb4-a43e-ce54e7f2e4fb,d9bdd024-3ff6-442d-8147-15265942757b,0.543333
de1cf703-9c6e-4795-90c5-cbc365ea61ed,aa39bdac-3029-4450-a42e-4e5f81360866,0.543333
de1cf703-9c6e-4795-90c5-cbc365ea61ed,5795f078-e97e-43c4-a6a7-dd7d55b33dd9,0.543333
de1cf703-9c6e-4795-90c5-cbc365ea61ed,3e2099cb-76bb-46db-9cd3-6a03a4da0e39,0.543333
ba26b23a-d329-4a39-ac72-2a4489eb673f,54dfdf5c-7f01-4a1e-b9bc-8b2a4eb9171d,0.5
ba26b23a-d329-4a39-ac72-2a4489eb673f,807c5103-ccd5-4c18-8bc7-3a69d6c093c0,0.5
ba26b23a-d329-4a39-ac72-2a4489eb673f,5fd86252-f5e2-4df2-a96a-d4f1bd750991,0.5
b2a7a4ba-cdd6-4c85-96bb-9b5ad9351944,fe4b10e5-0142-4e39-922b-2a51c65b1555,0.5
b2a7a4ba-cdd6-4c85-96bb-9b5ad9351944,f0684d5c-1063-4ed6-b5e3-2e1067f62b82,0.498162
b2a7a4ba-cdd6-4c85-96bb-9b5ad9351944,1d5ef170-7316-4527-a9e6-d56d9ececebe,0.498162
f0c09949-1d44-45f2-90b1-41b3239b4cab,a608d8ec-fc63-4f8f-932f-36bbd08d4eec,0.46
